,artist,dateposted,description,itemid,itunes_link,loved_count,p_id,posted_count,postid,posturl,pub_audio_unavail,siteid,sitename,thumb_url,thumb_url_large,thumb_url_medium,time,title,ts_loved_me
42,NoMBe,1512206895,"Kick start your weekend with nine powerful tracks on the Saturday Sampler December 2nd edition. Artists from Australia, Canada, England, Sweden, and the US bring you a variety of genres sure to quicken your pulse and delight your senses. We kick things of",2q0wg,http://hypem.com/go/itunes_search/NoMBe,690,,3,3267771,http://therevue.ca/2017/12/02/saturday-sampler-december-2nd/,,22227,The Revue,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/90/2q0wg_640.jpg,https://static.hypem.com/solid_color/items_images/90/2q0wg_120.jpg,243,Eden (feat. Geneva White),1512399089
43,maliavibes,1511818993,"The Internet frontwoman and producer Syd recently kicked off her first West Coast tour as a solo artist. The Always Never Home tour is named after the new EP that Syd released last month. It's the follow-up to her debut solo album Fin, which Syd wrote and",2pzjp,http://hypem.com/go/itunes_search/maliavibes,78,,2,3264638,http://thebaybridged.com/2017/11/27/syd-bringing-solo-tour-regency-ballroom/,,4631,The Bay Bridged,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/56/2pzjp_640.jpg,https://static.hypem.com/solid_color/items_images/56/2pzjp_120.jpg,188,'Dirty Laundry' feat. Syd,1511883553
44,Count Five,1511833391,"You know this of course. It's a garage classic from 1966, and very much a song of two halves. The verses are pretty much cornball beat music and could have come from any number of popular '60s combos. What makes this stand out are the freakout sections, w",nzpm,http://hypem.com/go/itunes_search/Count%20Five,99,,7,3264734,https://cyberinsekt.livejournal.com/1035230.html,,2203,Doklands,http://static.hypem.net/solid_color/thumbs_new/e6/1783526.jpg,https://static.hypem.com/items_images/d4/nzpm_640.jpg,https://static.hypem.com/solid_color/items_images/d4/nzpm_120.jpg,186,Psychotic Reaction,1511883292
45,Lindstrøm,1511768567,Lindstrøm teams up with Jenny Hval to bring us “Bungl (Like A Ghost).” So trippy. Lindstrøm – Bungl (Like A Ghost),2pktx,http://hypem.com/go/itunes_search/Lindstrøm,151,,14,3264115,http://thenewlofi.com/2017/11/lindstrom-bungl/,,15524,The New LoFi,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/5d/2pktx_640.jpg,https://static.hypem.com/solid_color/items_images/5d/2pktx_120.jpg,421,Bungl (Like A Ghost) feat. Jenny Hval,1511882738
46,Talking Heads,1511715889,Rhythm Scholar is back with what I think is his best remix yet!!! Turn this one up!! HIGHLY RECOMMENDED!!!! Check out a few of his older remixes if you are unfamiliar with his work. I love this one too!! https://soundcloud.com/discofunkremixes https://www,2pzha,http://hypem.com/go/itunes_search/Talking%20Heads,108,,2,3263964,http://alittlebitofsol.blogspot.com/2017/11/rhythm-scholar.html,,3437,a little bit of sol,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/2a/2pzha_640.jpg,https://static.hypem.com/solid_color/items_images/2a/2pzha_120.jpg,381,Burning Down The House (Rhythm Scholar & Apollo Zero Remix),1511882213
47,MODA,1511815395,"With the goal of “making music that transcends genres and hits the feels,” you could say Toronto based production duo MODA are overachieving. They’ve got an emotive sound that’s delightfully chilled out. One of their latests songs, “Ad Adel”, simply oozes",2pzhp,http://hypem.com/go/itunes_search/MODA,1311,,2,3264580,http://www.audio-aquarium.com/moda-ad-adel/,,22178,Audio Aquarium,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/36/2pzhp_640.jpg,https://static.hypem.com/solid_color/items_images/36/2pzhp_120.jpg,320,Ad Adel,1511831122
48,Daryl Hall & John Oates,1511784433,Brilliant take on a classic by Pomo. The Vancouver based producer blows the dust off of Daryl Hall & John Oates’ 1981 hit single ‘I Can’t Go For That’on Ultra Music. The Hall & Oates original was first released in december of 1981 and went on to the peak ,2py76,http://hypem.com/go/itunes_search/Daryl%20Hall%20&%20John%20Oates,1615,,4,3264238,http://www.thejackplug.com/hall-oates-cant-go-pomo-remix/,,12427,The Jackplug,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/e6/2py76_640.jpg,https://static.hypem.com/solid_color/items_images/e6/2py76_120.jpg,308,I Can't Go For That (No Can Do) (Pomo Remix),1511830591
49,DYGL,1516437728,"Welcome to the first Weaning Lambs for 2018. For those not familiar, here...",2pvdg,http://hypem.com/go/itunes_search/DYGL,524,,8,3290129,https://thewanderinglamb.com/2018/01/20/weaning-lambs-jan2018/,,21235,The Wandering Lamb,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/b0/2pvdg_640.jpg,https://static.hypem.com/solid_color/items_images/b0/2pvdg_120.jpg,173,Let It Sway,1511805199
50,Portugal. The Man,1511703782,"In late October we were blessed to have Portugal. The Man return back to the New York area to play another show on their most recent run of dates (including a stop at Terminal 5 this summer), this time just north of New York City at the one and only Capit",2n7an,http://hypem.com/go/itunes_search/Portugal.%20The%20Man,852,,2,3263936,http://www.weallwantsomeone.org/2017/11/26/portugal-the-man-at-the-capitol-theatre-october-24-2017/,,6764,We All Want Someone To Shout For,http://static.hypem.net/solid_color/thumbs_new/3f/3161919.jpg,https://static.hypem.com/items_images/55/2n7an_640.jpg,https://static.hypem.com/solid_color/items_images/55/2n7an_120.jpg,247,So Young,1511801113
51,UTO,1511552111,Un remix qui ravira les amateurs de french touch avec ses faux airs d’Alan Braxe. Quentin Lepoutre aka Myd réinterprète avec brio le morceau « The Beast » de UTO. L’occasion de se plonger dans leur dernière release respective : – All Inclusive EP chez Ed ,2px8n,http://hypem.com/go/itunes_search/UTO,158,,3,3263560,http://lesoundrivin.com/uto-the-beast-myd-remix/,,21999,Le Soundrivin,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/15/2px8n_640.jpg,https://static.hypem.com/solid_color/items_images/15/2px8n_120.jpg,297,The Beast (Myd Remix),1511795298
52,Eli & Fur,1510673954,"Hold on to your hats! The 89th edition of our central podcast is in and it’s a heater… Stepping up in the mix are none other than Eli & Fur. The London-based duo, founders of the NYX Music imprint, have been a dominant force in the underground over the la",2pvga,http://hypem.com/go/itunes_search/Eli%20&%20Fur,805,,2,3257347,http://whenwedip.com/2017/11/eli-fur-dip-089/,,18926,When We Dip,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/a/2pvga_640.jpg,https://static.hypem.com/solid_color/items_images/a/2pvga_120.jpg,447,Around You (OC & Verde Remix),1510926325
53,"Skeewiff, Shawn Lee, Nancy Sinatra",1355797712,Skeewiff Vs Shawn Lee Vs Nancy Sinatra “I Got Soul Boots Made For Walkin’” Et Voilá.. Le Ménage à trois.. Skeewiff’s “I Got Soul” http://soundcloud.com/skeewiff/skeewiff-i-got-soul-1 Shawn Lee’s “Soul Boots” http://soundcloud.com/skeewiff/skeewiff-vs-shaw,1s0yh,"http://hypem.com/go/itunes_search/Skeewiff,%20Shawn%20Lee,%20Nancy%20Sinatra",13,,1,2029680,http://burlveneer-music.tumblr.com/post/38198968786/skeewiff-vs-shawn-lee-vs-nancy-sinatra-i-got-soul,True,17867,Burl Veneer's Music Tumblr,http://static.hypem.net/solid_color/thumbs_new/70/2029680.jpg,http://static.hypem.net/thumbs_new/70/2029680_320.jpg,http://static.hypem.net/solid_color/thumbs_new/70/2029680_120.jpg,309,Skeewiff Vs Shawn Lee Vs Nancy Sinatra - I got Soul Boots Made For Walkin',1510601798
54,New Order,1510460496,"I’ve previously written extensively about this, my all-time favourite single, and so I won’t waste on your precious time this Sunday morning. Oh, and just to make it 100% clear….it’s the 12″ original version from 1983 that tops my all-time personal chart.",1caer,http://hypem.com/go/itunes_search/New%20Order,172,,5,3256096,https://thenewvinylvillain.com/2017/11/12/the-new-order-singles-part-3/,,2016,THE VINYL VILLAIN,http://static.hypem.net/solid_color/thumbs_new/7c/2957180.jpg,https://static.hypem.com/items_images/d8/1caer_640.jpg,https://static.hypem.com/solid_color/items_images/d8/1caer_120.jpg,530,Temptation,1510592053
55,Tep No,1511957238,maybe i’m a lost cause. MP3,2psc2,http://hypem.com/go/itunes_search/Tep%20No,1005,,4,3265638,http://cruelrhythm.tumblr.com/post/168007813539,,16746,Cruel Rhythm,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/82/2psc2_640.jpg,https://static.hypem.com/solid_color/items_images/82/2psc2_120.jpg,225,Toluca Lake,1510590743
56,Flying Lotus,1510505789,"Another week another cross section of tunes for you. Keeping it fairly chill towards the end of the year, and kicking off with another archival installment. So it turns out there's a bonus track from FlyLo's Until The Quiet Comes that I wasn't even aware ",2pvs0,http://hypem.com/go/itunes_search/Flying%20Lotus,15,,1,3256197,http://www.ilictronix.com/2017/11/quiet-time.html,,10471,ilictronix,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/images/albumart/320/2.png,,170,The Things You Left,1510587091
57,Funk LeBlanc Remixes,1510183767,"It’s time for your weekly disco-fix as we set the pace to groove and bust out some of our finest dance moves with The Disco Pit series. This is the place where we get to showcase some of the coolest, funkiest, disco-inspired grooves that we’ve come across",2ptq3,http://hypem.com/go/itunes_search/Funk%20LeBlanc%20Remixes,791,,1,3254291,https://acidstag.com/2017/11/09/the-disco-pit-v92/,,17657,acid stag,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/e3/2ptq3_640.jpg,https://static.hypem.com/solid_color/items_images/e3/2ptq3_120.jpg,261,P.Y.T. (Pretty Young Thing) (Funk LeBlanc Remix),1510349707
58,Exmag,1510507687,"East Coast-based three-piece Extraordinary Magnitude(Exmag) released their 9-track ‘Part I’ EP on November 3 via Majestic Casual Records. The single “Going Down Slow” mixes touches of hip-hop, funk, soul, electronica and RnB. The danceable elements of the",2pssx,http://hypem.com/go/itunes_search/Exmag,1349,,3,3256199,http://www.buffablog.com/exmag-going-slow/,,13346,buffaBLOG,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/3d/2pssx_640.jpg,https://static.hypem.com/solid_color/items_images/3d/2pssx_120.jpg,260,Going Down Slow,1510348367
59,Atomnation,1511512529,"<a href=""http://atomnation.bandcamp.com/album/midnight-voyage"">Midnight Voyage by Tunnelvisions</a>",2nts0,http://hypem.com/go/itunes_search/Atomnation,317,,5,3263214,http://movimenta.com/post/167829526137/tunnelvisions-midnight-voyage,,16454,movimenta,http://static.hypem.net/solid_color/thumbs_new/61/3197537.jpg,https://static.hypem.com/items_images/20/2nts0_640.jpg,https://static.hypem.com/solid_color/items_images/20/2nts0_120.jpg,211,Guava,1510327456
60,Sufjan Stevens,1511882911,Label: Asthmatic Kitty Genere: Electronic – Folk Release Date: 24 Novembre 2017 L'articolo Sufjan Stevens – The Greatest Gift sembra essere il primo su Tsinoshi Bar.,2phfr,http://hypem.com/go/itunes_search/Sufjan%20Stevens,869,,9,3265078,http://www.tsinoshibar.it/sufjan-stevens-the-greatest-gift/,,23168,Tsinoshi Bar,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/f8/2phfr_640.jpg,https://static.hypem.com/solid_color/items_images/f8/2phfr_120.jpg,412,Wallowa Lake Monster,1510152743
61,Glassio,1511229383,"International, New York-based duo Glassio teams up with Nakaya for a relaxed new song “Daydream”. The track goes for French synthpop and West Coast R&B vibes, or in their own words: “We were imagining Dre and AIR making a record together. ‘Daydream’ is a ",2prft,http://hypem.com/go/itunes_search/Glassio,922,,15,3261312,https://glamglare.com/music/2017/11/20/new-music-glassio-daydream-ft-nakaya/,,22964,glamglare,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/fa/2prft_640.jpg,https://static.hypem.com/solid_color/items_images/fa/2prft_120.jpg,239,Daydream (feat. NAKAYA),1510151534
62,Andhim,1296340624,"Lazy Saturday trying to figure out how to root a Samsung Galazy Vibrant on a Mac and listening to good tunes.  The good tunes part was easy, but this galaxy bs is driving me up the walls.  The Julie Bashmore is outstanding.  I hope she makes her way down ",18n6c,http://hypem.com/go/itunes_search/Andhim,52,,1,1388783,http://www.whyfukkwhenyoucandance.com/2011/01/who-you-looking-at.html,True,13700,Why FuKK When You Can Dance,http://static.hypem.net/solid_color/thumbs_new/ef/1388783.jpg,https://static.hypem.com/images/albumart/320/2.png,,304,Afrikadelle,1510089956
63,Solomun,1509883627,"After exclusively premiering Matthias Meyer & Ryan Davis’s ‘Hope,’ off Watergate’s 15 year celebration box set, tomorrow’s release is anticipated by one final premiere. Coming by way of the one & only Solomun, ‘Amancer’ opens the stellar compilation with ",2pskt,http://hypem.com/go/itunes_search/Solomun,468,,1,3252076,http://www.deephouseamsterdam.com/premiere-solomun-amanacer-original-mix/,,23181,Deep House Amsterdam,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/7a/2pskt_640.jpg,https://static.hypem.com/solid_color/items_images/7a/2pskt_120.jpg,544,Amanacer (Original Mix),1510077724
64,TENSNAKE,1510324119,Tensnake returns to his Disco roots with an unbelievably catchy track.,2pbad,http://hypem.com/go/itunes_search/TENSNAKE,824,,4,3255444,http://beartoons.org/2017/11/10/tensnake-hello/,,21688,bear toons,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/4d/2pbad_640.jpg,https://static.hypem.com/solid_color/items_images/4d/2pbad_120.jpg,354,Hello?,1510067406
65,Beck,1509486198,"I wasn’t washed away in the typhoon last week, so I guess I got that going for me. Funnily enough, I actually got to work early, with every single train running perfectly on time somehow. Of course, once I got there, my sole student for the day canceled a",2pras,http://hypem.com/go/itunes_search/Beck,5,,1,3249372,http://www.lostturntable.com/2017/11/01/rain-with-beck/,,4450,The Lost Turntable,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/images/albumart/320/4.png,,313,Saxx Laws (Night Flight to Ojai),1509557310
66,Gaffa Tape Sandy,1515530952,"Hi there. Thanks for reading We Close Tonight. We’ve been gone for a little while but we’re back. Apparently. As much as we’d love to write about plenty of the cracking tracks flooding our email addresses since October (Christ, it has been a while…) there",2pmng,http://hypem.com/go/itunes_search/Gaffa%20Tape%20Sandy,371,,17,3284064,https://weclosetonight.com/2018/01/09/gaffa-tape-sandy-beehive/,,21682,We Close Tonight,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/b0/2pmng_640.jpg,https://static.hypem.com/solid_color/items_images/b0/2pmng_120.jpg,198,Beehive,1509464282
67,Lauren Ruth Ward,1509267369,"LA based singer Lauren Ruth Ward goes rock with a bit of power pop on her new single Well, Hell. Lots of songs have been written about the generation gap, but few of them are as a catchy as this one. Co-written with her guitarist Eduardo Rivera, who does ",2pdnd,http://hypem.com/go/itunes_search/Lauren%20Ruth%20Ward,383,,13,3247812,http://werksman.blogspot.com/2017/10/lauren-ruth-ward-well-hell.html,,902,Here comes the flood,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/ad/2pdnd_640.jpg,https://static.hypem.com/solid_color/items_images/ad/2pdnd_120.jpg,148,"Well, Hell",1509463642
68,Sneaker Pimps,1509280535,"Miwa Ogasawara - Indifferent 01 (2016) Now for something I've been wantin to post about for a while but had a tough time finding some neighbours for it. So the main tune I wanted to talk about was the Cyberia Mix of Duvet by very obscure British band Bôa,",4yw6,http://hypem.com/go/itunes_search/Sneaker%20Pimps,196,,3,3247848,http://www.ilictronix.com/2017/10/tripping-over.html,,10471,ilictronix,http://static.hypem.net/solid_color/thumbs_new/df/2456543.jpg,https://static.hypem.com/items_images/86/4yw6_640.jpg,https://static.hypem.com/solid_color/items_images/86/4yw6_120.jpg,364,6 Underground (Perfecto Mix),1509382132
69,Dan Auerbach,1498044486,"- Frequenze Reviews - Io e il mio socio ci sentiamo periodicamente per informazioni più o meno inutili, tipo i nostri ascolti o le pippe da ridere che ci spediscono via uozzap. Spesso le conversazioni prendono risvolti un filo più seri, soprattutto quando",2mtm8,http://hypem.com/go/itunes_search/Dan%20Auerbach,46,,3,3171693,http://frequenzeindipendenti.blogspot.com/2017/06/dan-auerbach-waiting-on-song.html,,4489,Frequenze Indipendenti,http://static.hypem.net/solid_color/thumbs_new/6d/3171693.jpg,https://static.hypem.com/items_images/88/2mtm8_640.jpg,https://static.hypem.com/solid_color/items_images/88/2mtm8_120.jpg,198,Shine on Me,1508782525
70,Mating Ritual,1508208159,"Los Angeles resident Ryan Marshall Lawhon has a knack for creating some beautiful synth rock under the moniker Mating Ritual, that for a lack of a more creative music blog term, feels larger than life. If you need proof, take a listen to “Drunk” a stunnin",2mrt5,http://hypem.com/go/itunes_search/Mating%20Ritual,2892,,8,3240157,http://www.weallwantsomeone.org/2017/10/16/mating-ritual-drunk/,,6764,We All Want Someone To Shout For,http://static.hypem.net/solid_color/thumbs_new/11/3146513.jpg,https://static.hypem.com/items_images/45/2mrt5_640.jpg,https://static.hypem.com/solid_color/items_images/45/2mrt5_120.jpg,381,Drunk,1508423394
71,Soaked Oats,1507844535,"Soaked Oats are New Zealand quartet that produce a suave, twangy vein of rock that shines bright on new single “Gum-15”. The track is the first single off their upcoming EP No Slip Ups. The verses alternate between rhythmic-led minimalism and the incorpor",2phzb,http://hypem.com/go/itunes_search/Soaked%20Oats,2,,1,3238025,http://www.obscuresound.com/2017/10/soaked-oats-gum-15/,,559,Obscure Sound,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/eb/2phzb_640.jpg,https://static.hypem.com/solid_color/items_images/eb/2phzb_120.jpg,203,Gum-15,1508271214
